CL9	Group A	1v1 : Guiroma	https://www.warzone.com/MultiPlayer?GameID=13342184	2017-04-21 21:53:50+00:00	Buns157	8039234532					Tac(ky)tical	9733643221				
CL9	Group A	1v1 : Guiroma	https://www.warzone.com/MultiPlayer?GameID=13342185	2017-04-21 21:53:58+00:00	andy903	578974277					Memele	2914532409				
CL9	Group A	1v1 : Guiroma	https://www.warzone.com/MultiPlayer?GameID=13342186	2017-04-21 21:54:06+00:00	Niko	2710066489					andy903	578974277				
CL9	Group A	1v1 : Guiroma	https://www.warzone.com/MultiPlayer?GameID=13354421	2017-04-24 02:37:39+00:00	master of desaster	2214950915					Buns157	8039234532				
CL9	Group A	1v1 : Guiroma	https://www.warzone.com/MultiPlayer?GameID=13365017	2017-04-25 20:26:55+00:00	master of desaster	2214950915					Memele	2914532409				
CL9	Group A	1v1 : Guiroma	https://www.warzone.com/MultiPlayer?GameID=13379037	2017-04-28 04:52:46+00:00	PJ	1925535805					andy903	578974277				
CL9	Group A	1v1 : Guiroma	https://www.warzone.com/MultiPlayer?GameID=13389146	2017-04-29 22:14:13+00:00	Niko	2710066489					Tac(ky)tical	9733643221				
CL9	Group A	1v1 : Guiroma	https://www.warzone.com/MultiPlayer?GameID=13427731	2017-05-06 14:22:40+00:00	PJ	1925535805					Buns157	8039234532				
CL9	Group A	1v1 : Guiroma	https://www.warzone.com/MultiPlayer?GameID=13437294	2017-05-08 08:29:15+00:00	master of desaster	2214950915					andy903	578974277				
CL9	Group A	1v1 : Old Strat ME	https://www.warzone.com/MultiPlayer?GameID=13342188	2017-04-21 21:54:18+00:00	Master Ryiro	5015900432					Master USA	167696903				
CL9	Group A	1v1 : Old Strat ME	https://www.warzone.com/MultiPlayer?GameID=13342189	2017-04-21 21:54:26+00:00	Grizzlis	26607390					Master USA	167696903				
CL9	Group A	1v1 : Old Strat ME	https://www.warzone.com/MultiPlayer?GameID=13342190	2017-04-21 21:54:34+00:00	andy903	578974277					Master Ryiro	5015900432				
CL9	Group A	1v1 : Old Strat ME	https://www.warzone.com/MultiPlayer?GameID=13342191	2017-04-21 21:54:42+00:00	Krzysztof	706629919					13CHRIS37	253123543				
CL9	Group A	1v1 : Old Strat ME	https://www.warzone.com/MultiPlayer?GameID=13342192	2017-04-21 21:54:50+00:00	Grizzlis	26607390					Niko	2710066489				
CL9	Group A	1v1 : Old Strat ME	https://www.warzone.com/MultiPlayer?GameID=13342195	2017-04-21 21:54:58+00:00	Krzysztof	706629919					andy903	578974277				
CL9	Group A	1v1 : Old Strat ME	https://www.warzone.com/MultiPlayer?GameID=13342197	2017-04-21 21:55:06+00:00	13CHRIS37	253123543					Niko	2710066489				
CL9	Group A	1v1 : Old Strat ME	https://www.warzone.com/MultiPlayer?GameID=13381511	2017-04-28 15:48:20+00:00	#Master [QB]	5518973792					Grizzlis	26607390				
CL9	Group A	1v1 : Old Strat ME	https://www.warzone.com/MultiPlayer?GameID=13381512	2017-04-28 15:48:28+00:00	andy903	578974277					Niko	2710066489				
CL9	Group A	1v1 : Old Strat ME	https://www.warzone.com/MultiPlayer?GameID=13424402	2017-05-05 20:21:09+00:00	Krzysztof	706629919					Niko	2710066489				
CL9	Group A	1v1 : Old Strat ME	https://www.warzone.com/MultiPlayer?GameID=13425216	2017-05-05 23:22:42+00:00	13CHRIS37	253123543					andy903	578974277				
CL9	Group A	1v1 : Old Strat ME	https://www.warzone.com/MultiPlayer?GameID=13469591	2017-05-13 11:45:38+00:00	#Master [QB]	5518973792					Krzysztof	706629919				
CL9	Group A	1v1 : Old Strat ME	https://www.warzone.com/MultiPlayer?GameID=13469592	2017-05-13 11:45:44+00:00	Grizzlis	26607390					andy903	578974277				
CL9	Group A	1v1 : Old Strat ME	https://www.warzone.com/MultiPlayer?GameID=13488755	2017-05-16 17:54:26+00:00	Krzysztof	706629919					Grizzlis	26607390				
CL9	Group A	1v1 : Old Strat ME	https://www.warzone.com/MultiPlayer?GameID=13488757	2017-05-16 17:54:42+00:00	Master USA	167696903					Niko	2710066489				
CL9	Group A	1v1 : Old Strat ME	https://www.warzone.com/MultiPlayer?GameID=13533605	2017-05-24 05:57:46+00:00	#Master [QB]	5518973792					13CHRIS37	253123543				
CL9	Group A	1v1 : Old Strat ME	https://www.warzone.com/MultiPlayer?GameID=13571062	2017-05-31 00:01:41+00:00	#Master [QB]	5518973792					Niko	2710066489				
CL9	Group A	1v1 : Old Strat ME	https://www.warzone.com/MultiPlayer?GameID=13574064	2017-05-31 14:56:50+00:00	Grizzlis	26607390					13CHRIS37	253123543				
CL9	Group A	1v1 : Old Strat ME	https://www.warzone.com/MultiPlayer?GameID=13593066	2017-06-04 00:00:36+00:00	Master USA	167696903					andy903	578974277				
CL9	Group A	1v1 : Old Strat ME	https://www.warzone.com/MultiPlayer?GameID=13681003	2017-06-19 18:02:04+00:00	Krzysztof	706629919					Master USA	167696903				
CL9	Group A	1v1 : Phobia	https://www.warzone.com/MultiPlayer?GameID=13314126	2017-04-17 12:49:04+00:00	Master Jz	4439722815					malakkan	257509174				
CL9	Group A	1v1 : Phobia	https://www.warzone.com/MultiPlayer?GameID=13314127	2017-04-17 12:49:12+00:00	malakkan	257509174					Turkish	8830137536				
CL9	Group A	1v1 : Phobia	https://www.warzone.com/MultiPlayer?GameID=13314132	2017-04-17 12:49:33+00:00	Wini	561506329					125ch209	9723794140				
CL9	Group A	1v1 : Phobia	https://www.warzone.com/MultiPlayer?GameID=13314133	2017-04-17 12:49:40+00:00	Edge	7432342455					125ch209	9723794140				
CL9	Group A	1v1 : Phobia	https://www.warzone.com/MultiPlayer?GameID=13314134	2017-04-17 12:49:50+00:00	Edge	7432342455					Wini	561506329				
CL9	Group A	1v1 : Phobia	https://www.warzone.com/MultiPlayer?GameID=13342198	2017-04-21 21:55:18+00:00	Turkish	8830137536					Master Jz	4439722815				
CL9	Group A	1v1 : Phobia	https://www.warzone.com/MultiPlayer?GameID=13342200	2017-04-21 21:55:25+00:00	malakkan	257509174					andy903	578974277				
CL9	Group A	1v1 : Phobia	https://www.warzone.com/MultiPlayer?GameID=13413412	2017-05-03 23:20:11+00:00	andy903	578974277					Edge	7432342455				
CL9	Group A	1v1 : Phobia	https://www.warzone.com/MultiPlayer?GameID=13435785	2017-05-07 23:26:16+00:00	malakkan	257509174					Wini	561506329				
CL9	Group A	1v1 : Phobia	https://www.warzone.com/MultiPlayer?GameID=13472963	2017-05-13 23:45:37+00:00	Wini	561506329					andy903	578974277				
CL9	Group A	1v1 : Phobia	https://www.warzone.com/MultiPlayer?GameID=13572051	2017-05-31 06:01:34+00:00	Master Jz	4439722815					Wini	561506329				
CL9	Group A	1v1 : Phobia	https://www.warzone.com/MultiPlayer?GameID=13659975	2017-06-15 21:03:05+00:00	Edge	7432342455					Master Jz	4439722815				
CL9	Group A	1v1 : Phobia	https://www.warzone.com/MultiPlayer?GameID=13666801	2017-06-16 23:58:21+00:00	malakkan	257509174					Edge	7432342455				
CL9	Group A	1v1 : Phobia	https://www.warzone.com/MultiPlayer?GameID=13682938	2017-06-20 00:02:45+00:00	125ch209	9723794140					Semicedevine	4328709837				
CL9	Group A	1v1 : Phobia	https://www.warzone.com/MultiPlayer?GameID=13695786	2017-06-22 08:57:31+00:00	Master Jz	4439722815					Maréchal Lannes, duc de Montebello	313172952				
CL9	Group A	1v1 : Phobia	https://www.warzone.com/MultiPlayer?GameID=13698108	2017-06-22 18:02:40+00:00	Edge	7432342455					Turkish	8830137536				
CL9	Group A	1v1 : Strat Greece	https://www.warzone.com/MultiPlayer?GameID=13264465	2017-04-09 04:31:22+00:00	PJ	1925535805					Master Jz	4439722815				
CL9	Group A	1v1 : Strat Greece	https://www.warzone.com/MultiPlayer?GameID=13264466	2017-04-09 04:31:29+00:00	Turkish	8830137536					Krzysztof	706629919				
CL9	Group A	1v1 : Strat Greece	https://www.warzone.com/MultiPlayer?GameID=13264467	2017-04-09 04:31:36+00:00	AWESOMEGUY	796423469					linberson	9020236167				
CL9	Group A	1v1 : Strat Greece	https://www.warzone.com/MultiPlayer?GameID=13264468	2017-04-09 04:31:43+00:00	PJ	1925535805					linberson	9020236167				
CL9	Group A	1v1 : Strat Greece	https://www.warzone.com/MultiPlayer?GameID=13283290	2017-04-12 05:16:32+00:00	AWESOMEGUY	796423469					Master Jz	4439722815				
CL9	Group A	1v1 : Strat Greece	https://www.warzone.com/MultiPlayer?GameID=13283293	2017-04-12 05:16:40+00:00	Turkish	8830137536					Maréchal Lannes, duc de Montebello	313172952				
CL9	Group A	1v1 : Strat Greece	https://www.warzone.com/MultiPlayer?GameID=13283295	2017-04-12 05:16:47+00:00	Krzysztof	706629919					Maréchal Lannes, duc de Montebello	313172952				
CL9	Group A	1v1 : Strat Greece	https://www.warzone.com/MultiPlayer?GameID=13319151	2017-04-18 06:58:39+00:00	linberson	9020236167					Master Jz	4439722815				
CL9	Group A	1v1 : Strat Greece	https://www.warzone.com/MultiPlayer?GameID=13325596	2017-04-19 07:51:16+00:00	PJ	1925535805					Krzysztof	706629919				
CL9	Group A	1v1 : Strat Greece	https://www.warzone.com/MultiPlayer?GameID=13325597	2017-04-19 07:51:24+00:00	PJ	1925535805					Turkish	8830137536				
CL9	Group A	1v1 : Strat Greece	https://www.warzone.com/MultiPlayer?GameID=13354425	2017-04-24 02:37:53+00:00	PJ	1925535805					Boubou	7749271175				
CL9	Group A	1v1 : Strat Greece	https://www.warzone.com/MultiPlayer?GameID=13375992	2017-04-27 17:53:13+00:00	AWESOMEGUY	796423469					PJ	1925535805				
CL9	Group A	1v1 : Strat Greece	https://www.warzone.com/MultiPlayer?GameID=13375993	2017-04-27 17:53:21+00:00	linberson	9020236167					Turkish	8830137536				
CL9	Group A	1v1 : Strat Greece	https://www.warzone.com/MultiPlayer?GameID=13413414	2017-05-03 23:20:21+00:00	Master Jz	4439722815					Krzysztof	706629919				
CL9	Group A	1v1 : Strat Greece	https://www.warzone.com/MultiPlayer?GameID=13416398	2017-05-04 14:19:32+00:00	linberson	9020236167					Boubou	7749271175				
CL9	Group A	1v1 : Strat Greece	https://www.warzone.com/MultiPlayer?GameID=13430302	2017-05-06 23:25:07+00:00	Krzysztof	706629919					AWESOMEGUY	796423469				
CL9	Group A	1v1 : Strat Greece	https://www.warzone.com/MultiPlayer?GameID=13520483	2017-05-21 23:55:03+00:00	linberson	9020236167					Krzysztof	706629919				
CL9	Group A	1v1 : Strat Greece	https://www.warzone.com/MultiPlayer?GameID=13555105	2017-05-28 05:56:03+00:00	Master Jz	4439722815					Turkish	8830137536				
CL9	Group A	1v1 : Volcano Island	https://www.warzone.com/MultiPlayer?GameID=13223220	2017-04-02 03:06:06+00:00	Master Jz	4439722815					Wick	7312632272				
CL9	Group A	1v1 : Volcano Island	https://www.warzone.com/MultiPlayer?GameID=13223223	2017-04-02 03:06:13+00:00	Wick	7312632272					alexclusive	7733320768				
CL9	Group A	1v1 : Volcano Island	https://www.warzone.com/MultiPlayer?GameID=13223224	2017-04-02 03:06:20+00:00	Master USA	167696903					125ch209	9723794140				
CL9	Group A	1v1 : Volcano Island	https://www.warzone.com/MultiPlayer?GameID=13223226	2017-04-02 03:06:27+00:00	alexclusive	7733320768					awesomeusername	3642846844				
CL9	Group A	1v1 : Volcano Island	https://www.warzone.com/MultiPlayer?GameID=13223227	2017-04-02 03:06:33+00:00	awesomeusername	3642846844					Nynwhen	6536344847				
CL9	Group A	1v1 : Volcano Island	https://www.warzone.com/MultiPlayer?GameID=13223230	2017-04-02 03:06:40+00:00	125ch209	9723794140					Nynwhen	6536344847				
CL9	Group A	1v1 : Volcano Island	https://www.warzone.com/MultiPlayer?GameID=13223231	2017-04-02 03:06:47+00:00	Master Jz	4439722815					Master USA	167696903				
CL9	Group A	1v1 : Volcano Island	https://www.warzone.com/MultiPlayer?GameID=13295281	2017-04-14 06:31:51+00:00	Master Jz	4439722815					Nynwhen	6536344847				
CL9	Group A	1v1 : Volcano Island	https://www.warzone.com/MultiPlayer?GameID=13330230	2017-04-19 22:28:48+00:00	Master Jz	4439722815					awesomeusername	3642846844				
CL9	Group A	1v1 : Volcano Island	https://www.warzone.com/MultiPlayer?GameID=13330233	2017-04-19 22:28:56+00:00	Master USA	167696903					Nynwhen	6536344847				
CL9	Group A	1v1 : Volcano Island	https://www.warzone.com/MultiPlayer?GameID=13432987	2017-05-07 14:24:54+00:00	Master USA	167696903					alexclusive	7733320768				
CL9	Group A	1v1 : Volcano Island	https://www.warzone.com/MultiPlayer?GameID=13516952	2017-05-21 11:35:58+00:00	Njord	7139233655					alexclusive	7733320768				
CL9	Group A	1v1 : Volcano Island	https://www.warzone.com/MultiPlayer?GameID=13614192	2017-06-07 17:57:09+00:00	awesomeusername	3642846844					Master USA	167696903				
CL9	Group A	1v1 : Volcano Island	https://www.warzone.com/MultiPlayer?GameID=13705919	2017-06-24 05:56:42+00:00	awesomeusername	3642846844					PJ	1925535805				
CL9	Group A	1v1 : Volcano Island	https://www.warzone.com/MultiPlayer?GameID=13719096	2017-06-26 20:57:46+00:00	Master Jz	4439722815					alexclusive	7733320768				
CL9	Group A	1v1 : Volcano Island	https://www.warzone.com/MultiPlayer?GameID=13754353	2017-07-03 17:55:42+00:00	PJ	1925535805					Olivix le baulois	1225134852				
CL9	Group A	1v1 : Volcano Island	https://www.warzone.com/MultiPlayer?GameID=13754356	2017-07-03 17:55:49+00:00	alexclusive	7733320768					Olivix le baulois	1225134852				
CL9	Group A	1v1 : Volcano Island	https://www.warzone.com/MultiPlayer?GameID=13772848	2017-07-07 08:56:06+00:00	PJ	1925535805					Master USA	167696903				
CL9	Group A	1v1 : Volcano Island	https://www.warzone.com/MultiPlayer?GameID=13842112	2017-07-20 23:53:59+00:00	Njord	7139233655					PJ	1925535805				
CL9	Group A	2v2 : China	https://www.warzone.com/MultiPlayer?GameID=12842909	2017-02-04 03:19:07+00:00	Timinator • apex	816809922	PanagiotisTheGreekFreak	2049943516			Edge	7432342455	Tac(ky)tical	9733643221		
CL9	Group A	2v2 : China	https://www.warzone.com/MultiPlayer?GameID=12842910	2017-02-04 03:19:15+00:00	ZeroBlindDragon	1052028219	Kaerox	5873144373			Holdway	2638986686	Ragnarok	6537910576		
CL9	Group A	2v2 : China	https://www.warzone.com/MultiPlayer?GameID=12842912	2017-02-04 03:19:21+00:00	Buns157	8039234532	Nackickwind	9847055537			ZeroBlindDragon	1052028219	Kaerox	5873144373		
CL9	Group A	2v2 : China	https://www.warzone.com/MultiPlayer?GameID=12842914	2017-02-04 03:19:28+00:00	Timinator • apex	816809922	PanagiotisTheGreekFreak	2049943516			13CHRIS37	253123543	Wini	561506329		
CL9	Group A	2v2 : China	https://www.warzone.com/MultiPlayer?GameID=12842915	2017-02-04 03:19:34+00:00	Ze	5012915269	Fred	6325265697			Edge	7432342455	Tac(ky)tical	9733643221		
CL9	Group A	2v2 : China	https://www.warzone.com/MultiPlayer?GameID=12842916	2017-02-04 03:19:41+00:00	Holdway	2638986686	Ragnarok	6537910576			13CHRIS37	253123543	Wini	561506329		
CL9	Group A	2v2 : China	https://www.warzone.com/MultiPlayer?GameID=12842917	2017-02-04 03:19:49+00:00	Buns157	8039234532	Nackickwind	9847055537			Ze	5012915269	Fred	6325265697		
CL9	Group A	2v2 : China	https://www.warzone.com/MultiPlayer?GameID=13130405	2017-03-17 21:22:23+00:00	Timinator • apex	816809922	Master Ryiro	5015900432			Ze	5012915269	Fred	6325265697		
CL9	Group A	2v2 : China	https://www.warzone.com/MultiPlayer?GameID=13130407	2017-03-17 21:22:31+00:00	Buns157	8039234532	Nackickwind	9847055537			Holdway	2638986686	Ragnarok	6537910576		
CL9	Group A	2v2 : China	https://www.warzone.com/MultiPlayer?GameID=13184792	2017-03-26 17:46:34+00:00	Ze	5012915269	Fred	6325265697			13CHRIS37	253123543	Wini	561506329		
CL9	Group A	2v2 : China	https://www.warzone.com/MultiPlayer?GameID=13222728	2017-04-02 00:13:02+00:00	Holdway	2638986686	Ragnarok	6537910576			Timinator • apex	816809922	Master Ryiro	5015900432		
CL9	Group A	2v2 : China	https://www.warzone.com/MultiPlayer?GameID=13222729	2017-04-02 00:13:09+00:00	ZeroBlindDragon	1052028219	Corn Silver	3970925856			13CHRIS37	253123543	Wini	561506329		
CL9	Group A	2v2 : China	https://www.warzone.com/MultiPlayer?GameID=13251528	2017-04-06 18:58:28+00:00	Buns157	8039234532	Nackickwind	9847055537			Edge	7432342455	Tac(ky)tical	9733643221		
CL9	Group A	2v2 : China	https://www.warzone.com/MultiPlayer?GameID=13251529	2017-04-06 18:58:36+00:00	ZeroBlindDragon	1052028219	Corn Silver	3970925856			Edge	7432342455	Tac(ky)tical	9733643221		
CL9	Group A	2v2 : China	https://www.warzone.com/MultiPlayer?GameID=13402993	2017-05-02 08:20:58+00:00	Timinator • apex	816809922	Deadman	2428496679			Buns157	8039234532	Nackickwind	9847055537		
CL9	Group A	2v2 : China	https://www.warzone.com/MultiPlayer?GameID=13423366	2017-05-05 17:21:50+00:00	Holdway	2638986686	Ragnarok	6537910576			Kezzo	3068515161	Edge	7432342455		
CL9	Group A	2v2 : China	https://www.warzone.com/MultiPlayer?GameID=13423367	2017-05-05 17:21:58+00:00	ZeroBlindDragon	1052028219	Corn Silver	3970925856			Ze	5012915269	Fred	6325265697		
CL9	Group A	2v2 : China	https://www.warzone.com/MultiPlayer?GameID=13452233	2017-05-10 14:54:23+00:00	Buns157	8039234532	Nackickwind	9847055537			13CHRIS37	253123543	Wini	561506329		
CL9	Group A	2v2 : China	https://www.warzone.com/MultiPlayer?GameID=13571059	2017-05-31 00:01:22+00:00	Timinator • apex	816809922	Deadman	2428496679			ZeroBlindDragon	1052028219	Corn Silver	3970925856		
CL9	Group A	2v2 : Final Earth	https://www.warzone.com/MultiPlayer?GameID=12869030	2017-02-08 04:56:46+00:00	Timinator • apex	816809922	Farah♦	4543063534			Beren Erchamion	314032996	Wick	7312632272		
CL9	Group A	2v2 : Final Earth	https://www.warzone.com/MultiPlayer?GameID=12869031	2017-02-08 04:56:53+00:00	Beren Erchamion	314032996	Wick	7312632272			Arkanton	134792417	GreenTea	473708931		
CL9	Group A	2v2 : Final Earth	https://www.warzone.com/MultiPlayer?GameID=12869032	2017-02-08 04:57:00+00:00	Timinator • apex	816809922	Farah♦	4543063534			Master USA	167696903	Oh	9650427823		
CL9	Group A	2v2 : Final Earth	https://www.warzone.com/MultiPlayer?GameID=12869033	2017-02-08 04:57:07+00:00	Master USA	167696903	Oh	9650427823			Arkanton	134792417	GreenTea	473708931		
CL9	Group A	2v2 : Final Earth	https://www.warzone.com/MultiPlayer?GameID=12869034	2017-02-08 04:57:15+00:00	TheRiverStyxie	1552135718	Njord	7139233655			awesomeusername	3642846844	pip	8011531559		
CL9	Group A	2v2 : Final Earth	https://www.warzone.com/MultiPlayer?GameID=12869036	2017-02-08 04:57:22+00:00	awesomeusername	3642846844	pip	8011531559			Phaeril	7510748853	Boubou	7749271175		
CL9	Group A	2v2 : Final Earth	https://www.warzone.com/MultiPlayer?GameID=12869037	2017-02-08 04:57:29+00:00	Phaeril	7510748853	Boubou	7749271175			TheRiverStyxie	1552135718	Njord	7139233655		
CL9	Group A	2v2 : Final Earth	https://www.warzone.com/MultiPlayer?GameID=13035335	2017-03-03 11:29:59+00:00	Arkanton	134792417	GreenTea	473708931			awesomeusername	3642846844	pip	8011531559		
CL9	Group A	2v2 : Final Earth	https://www.warzone.com/MultiPlayer?GameID=13055738	2017-03-06 14:18:03+00:00	Master USA	167696903	Oh	9650427823			awesomeusername	3642846844	pip	8011531559		
CL9	Group A	2v2 : Final Earth	https://www.warzone.com/MultiPlayer?GameID=13085261	2017-03-10 19:30:16+00:00	Timinator • apex	816809922	Farah♦	4543063534			Phaeril	7510748853	Boubou	7749271175		
CL9	Group A	2v2 : Final Earth	https://www.warzone.com/MultiPlayer?GameID=13085262	2017-03-10 19:30:24+00:00	Master USA	167696903	Oh	9650427823			TheRiverStyxie	1552135718	Njord	7139233655		
CL9	Group A	2v2 : Final Earth	https://www.warzone.com/MultiPlayer?GameID=13263474	2017-04-08 23:10:40+00:00	TheRiverStyxie	1552135718	Njord	7139233655			Arkanton	134792417	GreenTea	473708931		
CL9	Group A	2v2 : Final Earth	https://www.warzone.com/MultiPlayer?GameID=13314122	2017-04-17 12:48:41+00:00	Beren Erchamion	314032996	Wick	7312632272			Master USA	167696903	Oh	9650427823		
CL9	Group A	2v2 : Final Earth	https://www.warzone.com/MultiPlayer?GameID=13314125	2017-04-17 12:48:49+00:00	Phaeril	7510748853	Boubou	7749271175			Arkanton	134792417	GreenTea	473708931		
CL9	Group A	2v2 : Final Earth	https://www.warzone.com/MultiPlayer?GameID=13651521	2017-06-14 12:01:40+00:00	Timinator • apex	816809922	Farah♦	4543063534			Arkanton	134792417	GreenTea	473708931		
CL9	Group A	2v2 : Final Earth	https://www.warzone.com/MultiPlayer?GameID=13779518	2017-07-08 17:55:43+00:00	TheRiverStyxie	1552135718	Njord	7139233655			Timinator • apex	816809922	#Master [QB]	5518973792		
CL9	Group A	2v2 : Final Earth	https://www.warzone.com/MultiPlayer?GameID=13779520	2017-07-08 17:55:51+00:00	Phaeril	7510748853	Boubou	7749271175			malakkan	257509174	Beren Erchamion	314032996		
CL9	Group A	2v2 : Final Earth	https://www.warzone.com/MultiPlayer?GameID=13803352	2017-07-13 08:57:02+00:00	Timinator • apex	816809922	#Master [QB]	5518973792			awesomeusername	3642846844	pip	8011531559		
CL9	Group A	2v2 : Final Earth	https://www.warzone.com/MultiPlayer?GameID=13864528	2017-07-25 11:57:17+00:00	awesomeusername	3642846844	pip	8011531559			malakkan	257509174	Beren Erchamion	314032996		
CL9	Group A	2v2 : Final Earth	https://www.warzone.com/MultiPlayer?GameID=14029231	2017-08-28 08:55:52+00:00	TheRiverStyxie	1552135718	Njord	7139233655			malakkan	257509174	Muli	2211733141		
CL9	Group A	2v2 : Guiroma	https://www.warzone.com/MultiPlayer?GameID=12855969	2017-02-06 02:37:49+00:00	master of desaster	2214950915	rouxburg	9661231172			Bonsai	5654719779	(deleted)	6559504553		
CL9	Group A	2v2 : Guiroma	https://www.warzone.com/MultiPlayer?GameID=12855971	2017-02-06 02:37:57+00:00	Beren Erchamion	314032996	Muli	2211733141			master of desaster	2214950915	rouxburg	9661231172		
CL9	Group A	2v2 : Guiroma	https://www.warzone.com/MultiPlayer?GameID=12855972	2017-02-06 02:38:04+00:00	GreenTea	473708931	AWESOMEGUY	796423469			Nox	7241164186	Master Turtle	7724535464		
CL9	Group A	2v2 : Guiroma	https://www.warzone.com/MultiPlayer?GameID=12855973	2017-02-06 02:38:11+00:00	Beren Erchamion	314032996	Muli	2211733141			GreenTea	473708931	AWESOMEGUY	796423469		
